Year,Month,Day,Hour,Wind_Speed,Wind_Direction
2021,12,25,9,8.09,48.3374
2021,12,25,10,9.54,47.9258
2021,12,25,11,10.27,50.0912
2021,12,25,12,10.38,51.7351
2021,12,25,13,10.45,54.1315
2021,12,25,14,10.56,52.2699
2021,12,25,15,11.22,46.8998
2021,12,25,16,12.32,43.5449
2021,12,25,17,13.25,38.2096
2021,12,25,18,13.22,38.8188
2021,12,25,19,11.54,40.2173
2021,12,25,20,10.44,41.7754
2021,12,25,21,9.13,40.9168
2021,12,25,22,8.40,40.5228
2021,12,25,23,7.29,44.8798
2021,12,26,0,7.21,50.3944
2021,12,26,1,6.87,56.0971
2021,12,26,2,7.47,53.7789
2021,12,26,3,7.87,44.1426
2021,12,26,4,8.08,40.4732
2021,12,26,5,8.27,38.0293
2021,12,26,6,8.21,34.2511
2021,12,26,7,8.45,34.098
2021,12,26,8,9.40,37.146
2021,12,26,9,11.82,41.7042
2021,12,26,10,11.69,45.0484
2021,12,26,11,11.01,48.179
2021,12,26,12,10.46,49.4826
2021,12,26,13,10.32,43.3772
2021,12,26,14,10.63,39.7813
2021,12,26,15,10.99,39.3436
2021,12,26,16,11.01,37.8921
2021,12,26,17,10.42,37.8499
2021,12,26,18,10.18,34.2777
2021,12,26,19,8.94,33.4391
2021,12,26,20,7.30,28.2182
2021,12,26,21,6.06,24.5285
2021,12,26,22,4.51,20.842
2021,12,26,23,3.84,4.83329
2021,12,27,0,3.74,0.254388
2021,12,27,1,3.61,1.49389
2021,12,27,2,3.90,358.788
2021,12,27,3,3.92,354.836
2021,12,27,4,4.01,351.426
2021,12,27,5,4.49,347.351
2021,12,27,6,4.60,350.71
2021,12,27,7,4.89,353.726
2021,12,27,8,5.38,0.420392
2021,12,27,9,5.77,11.858
2021,12,27,10,5.52,23.7491
2021,12,27,11,5.28,28.6337
2021,12,27,12,4.85,34.9917
2021,12,27,13,3.98,37.1949
2021,12,27,14,4.35,40.927
2021,12,27,15,4.96,45.9725
2021,12,27,16,5.56,52.5596
2021,12,27,17,5.44,56.0804
2021,12,27,18,5.23,55.2252
2021,12,27,19,5.88,57.8773
2021,12,27,20,6.15,61.7682
2021,12,27,21,5.73,60.1137
2021,12,27,22,5.22,60.8228
2021,12,27,23,4.76,58.9497
2021,12,28,0,4.28,59.8305
2021,12,28,1,3.61,75.4249
2021,12,28,2,3.89,86.1262
2021,12,28,3,4.32,94.0356
2021,12,28,4,4.13,101.95
2021,12,28,5,3.50,103.626
2021,12,28,6,3.42,110.24
2021,12,28,7,3.66,114.829
2021,12,28,8,3.47,114.974
2021,12,28,9,4.42,117.225
2021,12,28,10,5.81,124.637
2021,12,28,11,6.76,127.362
2021,12,28,12,7.67,129.205
2021,12,28,13,9.10,138.605
2021,12,28,14,8.79,141.427
2021,12,28,15,8.48,141.929
2021,12,28,16,7.96,137.919
2021,12,28,17,6.76,126.294
2021,12,28,18,6.47,116.025
2021,12,28,19,7.03,111.559
2021,12,28,20,7.60,109.87
2021,12,28,21,7.58,111.848
2021,12,28,22,7.27,116.911
2021,12,28,23,6.75,122.43
2021,12,29,0,6.33,127.986
2021,12,29,1,6.01,135.002
2021,12,29,2,5.18,144.682
2021,12,29,3,3.52,165.506
2021,12,29,4,2.81,270.533
2021,12,29,5,3.95,306.354
2021,12,29,6,3.91,308.741
2021,12,29,7,2.44,305.929
2021,12,29,8,1.38,273.74
2021,12,29,9,2.13,182.064
2021,12,29,10,4.89,155.993
2021,12,29,11,7.40,150.67
2021,12,29,12,8.65,152.708
2021,12,29,13,10.64,168.951
2021,12,29,14,9.42,172.749
2021,12,29,15,9.64,173.731
2021,12,29,16,8.93,175.058
2021,12,29,17,6.08,166.123
2021,12,29,18,5.20,159.16
2021,12,29,19,5.47,155.194
2021,12,29,20,6.32,154.136
2021,12,29,21,7.29,154.187
2021,12,29,22,8.31,153.712
2021,12,29,23,9.22,152.999
2021,12,30,0,9.49,152.372
2021,12,30,1,10.20,155.199
2021,12,30,2,10.21,155.864
2021,12,30,3,10.07,158.221
2021,12,30,4,9.92,159.425
2021,12,30,5,9.54,161.164
2021,12,30,6,8.40,164.087
2021,12,30,7,7.37,164.181
2021,12,30,8,7.01,161.837
2021,12,30,9,8.51,174.859
2021,12,30,10,10.32,192.472
2021,12,30,11,12.26,209.232
2021,12,30,12,13.15,221.941
2021,12,30,13,14.83,234.44
2021,12,30,14,14.48,242.184
2021,12,30,15,12.77,242.204
2021,12,30,16,11.15,243.931
2021,12,30,17,7.96,241.283
2021,12,30,18,5.58,227.378
2021,12,30,19,5.67,221.106
2021,12,30,20,4.55,215.792
2021,12,30,21,3.55,207.705
2021,12,30,22,2.96,206.457
2021,12,30,23,2.36,221.456
2021,12,31,0,1.98,245.345
2021,12,31,1,1.46,285.222
2021,12,31,2,3.25,335.807
2021,12,31,3,4.74,352.017
2021,12,31,4,5.14,355.917
2021,12,31,5,5.42,6.39403
2021,12,31,6,5.63,13.6185
2021,12,31,7,5.63,24.4255
2021,12,31,8,6.12,34.8748
2021,12,31,9,7.29,44.3841
2021,12,31,10,8.06,55.0301
2021,12,31,11,8.65,63.2608
2021,12,31,12,9.57,69.0236
2021,12,31,13,8.93,88.4383
2021,12,31,14,9.55,93.2991
2021,12,31,15,9.92,94.7585
2021,12,31,16,9.74,88.6863
2021,12,31,17,9.37,76.8358
2021,12,31,18,9.66,73.9841
2021,12,31,19,9.61,74.6531
2021,12,31,20,9.73,76.3185
2021,12,31,21,9.32,77.8193
2021,12,31,22,8.29,77.6941
2021,12,31,23,7.65,74.7301
2022,1,1,0,7.32,74.3645
2022,1,1,1,6.82,85.0106
2022,1,1,2,7.06,92.6003
2022,1,1,3,7.46,96.1247
2022,1,1,4,9.02,97.3386
2022,1,1,5,9.25,100.61
2022,1,1,6,8.73,103.653
2022,1,1,7,8.96,105.398
2022,1,1,8,9.75,104.579
2022,1,1,9,10.52,102.81
2022,1,1,10,11.72,107.241
2022,1,1,11,12.47,113.164
2022,1,1,12,12.75,119.956
2022,1,1,13,12.87,130.103
2022,1,1,14,11.43,133.922
2022,1,1,15,11.10,133.9
2022,1,1,16,10.06,127.518
2022,1,1,17,8.92,117.244
2022,1,1,18,9.06,105.727
2022,1,1,19,9.25,101.779
2022,1,1,20,9.65,98.1333
2022,1,1,21,9.31,98.2119
2022,1,1,22,9.30,104.869
2022,1,1,23,9.95,111.961
2022,1,2,0,9.97,117.819
2022,1,2,1,8.18,120.991
2022,1,2,2,8.81,132.01
2022,1,2,3,7.77,133.043
2022,1,2,4,7.33,142.348
2022,1,2,5,8.06,139.802
2022,1,2,6,6.99,139.579
2022,1,2,7,6.74,146.104
2022,1,2,8,8.30,158.863
2022,1,2,9,7.41,185.095
2022,1,2,10,6.65,235.514
2022,1,2,11,9.17,266.296
2022,1,2,12,10.53,280.086
2022,1,2,13,10.44,276.673
2022,1,2,14,11.13,279.093
2022,1,2,15,10.19,275.881
2022,1,2,16,10.00,274.806
2022,1,2,17,10.09,263.134
2022,1,2,18,8.15,266.882
2022,1,2,19,6.84,272.98
2022,1,2,20,7.03,275.119
2022,1,2,21,7.36,280.01
2022,1,2,22,6.93,285.164
2022,1,2,23,6.21,286.65
2022,1,3,0,5.72,287.748
2022,1,3,1,6.05,302.967
2022,1,3,2,6.29,304.053
2022,1,3,3,6.53,304.507
2022,1,3,4,6.91,306.008
2022,1,3,5,7.09,314.447
2022,1,3,6,6.80,322.652
2022,1,3,7,6.34,327.467
2022,1,3,8,5.85,330.086
2022,1,3,9,6.89,334.248
2022,1,3,10,6.94,332.852
2022,1,3,11,7.81,332.656
2022,1,3,12,8.78,332.294
2022,1,3,13,9.26,327.763
2022,1,3,14,8.93,325.372
2022,1,3,15,8.91,322.592
2022,1,3,16,8.87,322.062
2022,1,3,17,7.09,326.455
2022,1,3,18,6.19,327.991
2022,1,3,19,6.23,326.72
2022,1,3,20,6.52,322.975
2022,1,3,21,6.65,317.125
2022,1,3,22,6.51,312.298
2022,1,3,23,6.33,308.801
2022,1,4,0,6.09,305.332
2022,1,4,1,6.62,301.13
2022,1,4,2,6.83,302.008
2022,1,4,3,6.99,303.74
2022,1,4,4,7.09,304.666
2022,1,4,5,7.32,304.049
2022,1,4,6,7.44,305.024
2022,1,4,7,7.43,306.235
2022,1,4,8,6.60,307.234
2022,1,4,9,7.48,312.539
2022,1,4,10,8.86,321.312
2022,1,4,11,9.73,327.241
2022,1,4,12,10.11,326.323
2022,1,4,13,11.18,326.456
2022,1,4,14,11.44,326.507
2022,1,4,15,11.40,329.24
2022,1,4,16,10.93,332.831
2022,1,4,17,8.35,341.928
2022,1,4,18,6.93,348.724
2022,1,4,19,6.11,351.599
2022,1,4,20,5.38,347.539
2022,1,4,21,4.82,335.562
2022,1,4,22,4.62,319.39
2022,1,4,23,5.16,310.523
2022,1,5,0,5.57,307.172
2022,1,5,1,6.22,308.136
2022,1,5,2,6.14,305.24
2022,1,5,3,5.94,295.974
2022,1,5,4,6.11,291.75
2022,1,5,5,6.45,292.219
2022,1,5,6,6.77,293.412
2022,1,5,7,7.03,293.472
2022,1,5,8,6.84,293.779
2022,1,5,9,8.14,295.312
2022,1,5,10,10.11,301.309
2022,1,5,11,12.13,310.427
2022,1,5,12,12.62,316.317
2022,1,5,13,12.37,319.647
2022,1,5,14,12.34,322.412
2022,1,5,15,11.38,323.593
2022,1,5,16,9.83,320.613
2022,1,5,17,7.22,319.261
2022,1,5,18,6.98,320.581
2022,1,5,19,7.38,322.462
2022,1,5,20,7.43,321.574
2022,1,5,21,7.57,318.379
2022,1,5,22,7.62,315.431
2022,1,5,23,7.96,315.975
2022,1,6,0,8.27,317.691
2022,1,6,1,8.41,317.016
2022,1,6,2,8.58,316.739
2022,1,6,3,8.59,318.927
2022,1,6,4,8.48,319.704
2022,1,6,5,8.29,318.265
2022,1,6,6,8.22,317.252
2022,1,6,7,8.15,318.369
2022,1,6,8,7.43,319.367
2022,1,6,9,8.36,324.833
2022,1,6,10,9.31,331.712
2022,1,6,11,10.25,339.131
2022,1,6,12,10.25,341.398
2022,1,6,13,9.65,337.887
2022,1,6,14,9.48,340.232
2022,1,6,15,9.27,344.73
2022,1,6,16,8.92,348.959
2022,1,6,17,6.90,353.768
2022,1,6,18,6.01,358.988
2022,1,6,19,5.57,359.561
2022,1,6,20,5.24,353.518
2022,1,6,21,5.13,349.894
2022,1,6,22,5.38,343.208
2022,1,6,23,5.66,328.217
2022,1,7,0,5.75,315.152
2022,1,7,1,5.37,314.929
2022,1,7,2,5.69,311.005
2022,1,7,3,5.92,305.151
2022,1,7,4,5.94,308.379
2022,1,7,5,6.22,313.994
2022,1,7,6,6.15,318.898
2022,1,7,7,5.81,322.696
2022,1,7,8,4.53,326.006
2022,1,7,9,4.60,330.234
2022,1,7,10,4.74,328.998
2022,1,7,11,4.45,341.585
2022,1,7,12,4.04,348.446
2022,1,7,13,3.32,346.263
2022,1,7,14,3.14,343.385
2022,1,7,15,3.36,350.301
2022,1,7,16,3.30,3.17076
2022,1,7,17,3.60,24.6079
2022,1,7,18,4.52,39.9252
2022,1,7,19,4.72,44.811
2022,1,7,20,4.84,45.2441
2022,1,7,21,4.93,54.0782
2022,1,7,22,4.02,55.7036
2022,1,7,23,3.31,65.406
2022,1,8,0,1.71,72.6433
2022,1,8,1,2.41,113.666
2022,1,8,2,2.16,142.512
2022,1,8,3,2.06,165.656
2022,1,8,4,1.92,162.231
2022,1,8,5,1.83,145.805
2022,1,8,6,1.82,146.632
2022,1,8,7,2.27,141.75
2022,1,8,8,1.84,149.321
2022,1,8,9,2.09,154.589
2022,1,8,10,2.85,169.167
2022,1,8,11,3.76,173.739
2022,1,8,12,3.74,183.626
2022,1,8,13,3.26,184.57
2022,1,8,14,2.42,167.334
2022,1,8,15,2.45,152.882
2022,1,8,16,2.92,136.265
2022,1,8,17,3.47,115.285
2022,1,8,18,4.86,108.352
2022,1,8,19,5.70,108.097
2022,1,8,20,5.75,113.457
2022,1,8,21,5.81,117.66
2022,1,8,22,5.71,123.67
2022,1,8,23,5.98,129.123
2022,1,9,0,6.03,135.909
2022,1,9,1,5.71,140.713
2022,1,9,2,5.30,142.538
2022,1,9,3,4.89,142.281
2022,1,9,4,4.55,143.681
2022,1,9,5,4.19,149.824
2022,1,9,6,3.61,153.785
2022,1,9,7,3.32,162.992
2022,1,9,8,2.92,173.46
2022,1,9,9,2.96,173.283
2022,1,9,10,3.92,170.596
2022,1,9,11,4.78,174.323
2022,1,9,12,5.07,175.667
2022,1,9,13,4.27,175.274
2022,1,9,14,3.87,162.124
2022,1,9,15,3.87,148.561
2022,1,9,16,4.47,134.933
2022,1,9,17,5.04,118.71
2022,1,9,18,6.21,113.9
2022,1,9,19,6.80,116.575
2022,1,9,20,6.99,122.265
2022,1,9,21,7.21,130.042
2022,1,9,22,7.31,138.401
2022,1,9,23,7.20,147.01
2022,1,10,0,7.04,150.967
2022,1,10,1,7.35,152.75
2022,1,10,2,6.94,153.887
2022,1,10,3,6.29,157.334
2022,1,10,4,5.72,154.693
2022,1,10,5,5.39,150.764
2022,1,10,6,5.38,151.384
2022,1,10,7,5.34,159.253
2022,1,10,8,4.49,169.758
2022,1,10,9,4.05,175.577
2022,1,10,10,4.98,176.559
2022,1,10,11,6.00,180.594
2022,1,10,12,7.64,172.627
2022,1,10,13,9.80,171.715
2022,1,10,14,10.19,167.923
2022,1,10,15,9.93,165.789
2022,1,10,16,9.41,161.394
2022,1,10,17,7.50,146.123
2022,1,10,18,8.07,135.743
2022,1,10,19,8.97,133.369
2022,1,10,20,9.22,138.699
2022,1,10,21,9.42,145.532
2022,1,10,22,9.30,146.669
2022,1,10,23,9.23,146.218
2022,1,11,0,9.12,149.502
2022,1,11,1,7.78,174.529
2022,1,11,2,7.12,174.198
2022,1,11,3,6.79,172.068
2022,1,11,4,6.14,181.174
2022,1,11,5,6.66,180.851
2022,1,11,6,5.83,181.555
2022,1,11,7,5.79,188.171
2022,1,11,8,5.96,193.765
2022,1,11,9,5.75,190.073
2022,1,11,10,7.35,195.228
2022,1,11,11,8.02,195.465
2022,1,11,12,7.33,198.902
2022,1,11,13,6.59,201.476
2022,1,11,14,6.30,205.107
2022,1,11,15,6.04,210.022
2022,1,11,16,5.71,221.845
2022,1,11,17,3.88,228.745
2022,1,11,18,2.11,209.215
2022,1,11,19,1.66,151.154
2022,1,11,20,3.98,134.352
2022,1,11,21,5.90,133.789
2022,1,11,22,6.19,139.327
2022,1,11,23,5.71,142.482
2022,1,12,0,5.43,139.635
2022,1,12,1,6.45,141.338
2022,1,12,2,6.03,144.839
2022,1,12,3,5.27,149.734
2022,1,12,4,4.20,152.919
2022,1,12,5,2.93,167.092
2022,1,12,6,2.67,186.231
2022,1,12,7,2.72,205.591
2022,1,12,8,2.31,220.766
2022,1,12,9,2.51,212.703
2022,1,12,10,3.38,224.117
2022,1,12,11,4.07,236.921
2022,1,12,12,3.50,242.876
2022,1,12,13,3.00,199.766
2022,1,12,14,3.32,172.154
2022,1,12,15,4.12,157.035
2022,1,12,16,4.52,149.155
2022,1,12,17,4.43,137.757
2022,1,12,18,5.14,124.027
2022,1,12,19,5.80,120.687
2022,1,12,20,6.03,118.611
2022,1,12,21,5.82,114.378
2022,1,12,22,5.64,108.076
2022,1,12,23,5.78,101.682
2022,1,13,0,6.19,102.741
2022,1,13,1,6.49,116.534
2022,1,13,2,6.43,132.049
2022,1,13,3,6.07,144
2022,1,13,4,5.92,152.914
2022,1,13,5,6.11,159.307
2022,1,13,6,6.35,159.738
2022,1,13,7,6.15,165.88
2022,1,13,8,5.58,174.291
2022,1,13,9,6.01,179.289
2022,1,13,10,7.42,186.355
2022,1,13,11,9.14,188.175
2022,1,13,12,10.56,183.926
2022,1,13,13,11.74,183.056
2022,1,13,14,11.36,180.553
2022,1,13,15,10.74,179.746
2022,1,13,16,10.44,175.192
2022,1,13,17,9.16,163.673
2022,1,13,18,9.55,153.714
2022,1,13,19,10.92,153.822
2022,1,13,20,11.68,158.09
2022,1,13,21,11.81,161.628
2022,1,13,22,11.47,164.293
2022,1,13,23,11.14,166.62
2022,1,14,0,11.12,168.645
2022,1,14,1,11.08,167.578
2022,1,14,2,10.24,172.05
2022,1,14,3,9.07,175.196
2022,1,14,4,8.05,181.087
2022,1,14,5,7.50,181.364
2022,1,14,6,7.30,183.197
2022,1,14,7,7.19,182.987
2022,1,14,8,6.92,179.347
2022,1,14,9,8.10,183.925
2022,1,14,10,9.39,192.915
2022,1,14,11,10.94,197.331
2022,1,14,12,12.42,203.848
2022,1,14,13,12.46,200.517
2022,1,14,14,12.15,200.766
2022,1,14,15,10.23,206.638
2022,1,14,16,8.00,221.84
2022,1,14,17,4.14,244.329
2022,1,14,18,0.85,11.9983
2022,1,14,19,2.89,57.5526
2022,1,14,20,5.15,357.7
2022,1,14,21,6.96,329.031
2022,1,14,22,3.46,337.424
2022,1,14,23,2.09,8.60048
2022,1,15,0,3.70,310.905
2022,1,15,1,4.54,305.908
2022,1,15,2,3.65,300.268
2022,1,15,3,1.09,10.1092
2022,1,15,4,1.28,125.369
2022,1,15,5,2.75,193.353
2022,1,15,6,3.60,187.291
2022,1,15,7,4.30,193.137
2022,1,15,8,3.88,197.954
2022,1,15,9,4.78,211.719
2022,1,15,10,7.22,226.339
2022,1,15,11,8.48,245.679
2022,1,15,12,10.22,258.108
2022,1,15,13,9.07,277.148
2022,1,15,14,9.34,269.354
2022,1,15,15,8.66,262.994
2022,1,15,16,8.08,261.13
2022,1,15,17,6.34,254.488
2022,1,15,18,5.85,252.707
2022,1,15,19,5.18,254.39
2022,1,15,20,4.44,259.69
2022,1,15,21,3.89,266.432
2022,1,15,22,2.65,285.427
2022,1,15,23,0.90,301.534
2022,1,16,0,0.58,161.346
2022,1,16,1,1.16,16.1157
2022,1,16,2,1.66,53.9563
2022,1,16,3,0.28,90.6805
2022,1,16,4,1.07,291.88
2022,1,16,5,2.72,278.367
2022,1,16,6,4.83,268.731
2022,1,16,7,6.81,268.158
2022,1,16,8,8.22,270.03
2022,1,16,9,8.71,271.781
2022,1,16,10,9.13,271.521
2022,1,16,11,9.56,270.374
2022,1,16,12,10.31,270.271
2022,1,16,13,8.33,276.43
2022,1,16,14,8.43,276.56
2022,1,16,15,8.63,277.025
2022,1,16,16,7.95,278.09
2022,1,16,17,5.64,274.988
2022,1,16,18,5.23,271.001
2022,1,16,19,4.86,270.127
2022,1,16,20,4.85,274.024
2022,1,16,21,5.31,283.105
2022,1,16,22,5.55,294.291
2022,1,16,23,5.74,309.664
2022,1,17,0,5.68,321.282
2022,1,17,1,5.06,331.265
2022,1,17,2,4.46,328.323
2022,1,17,3,4.11,324.691
2022,1,17,4,3.60,319.623
2022,1,17,5,3.06,310.073
2022,1,17,6,3.04,295.725
2022,1,17,7,2.52,277.105
2022,1,17,8,1.87,266.64
2022,1,17,9,1.62,270.048
2022,1,17,10,1.75,249.973
2022,1,17,11,2.77,213.201
2022,1,17,12,3.78,206.669
2022,1,17,13,2.93,192.369
2022,1,17,14,2.16,191.775
2022,1,17,15,1.18,168.061
2022,1,17,16,1.48,106.002
2022,1,17,17,2.62,60.5775
2022,1,17,18,4.15,60.064
2022,1,17,19,4.72,59.5144
2022,1,17,20,4.97,55.5292
2022,1,17,21,5.28,53.2881
2022,1,17,22,4.82,54.7605
2022,1,17,23,5.62,53.6652
2022,1,18,0,5.61,58.4675
2022,1,18,1,4.32,74.4456
2022,1,18,2,4.45,37.9248
2022,1,18,3,5.17,14.1555
2022,1,18,4,5.87,4.315
2022,1,18,5,6.41,3.3327
2022,1,18,6,6.66,9.98152
2022,1,18,7,6.98,17.3021
2022,1,18,8,8.57,15.7615
2022,1,18,9,12.51,15.5502
2022,1,18,10,14.25,16.0691
2022,1,18,11,14.56,17.187
2022,1,18,12,14.12,17.7417
2022,1,18,13,13.72,15.7495
2022,1,18,14,13.07,16.3623
2022,1,18,15,12.53,20.7079
2022,1,18,16,12.07,25.2921
2022,1,18,17,11.29,27.3389
2022,1,18,18,9.63,29.9214
2022,1,18,19,9.35,34.305
2022,1,18,20,7.71,33.4891
2022,1,18,21,6.48,31.7311
2022,1,18,22,5.30,31.725
2022,1,18,23,4.56,30.7231
2022,1,19,0,4.53,31.2402
2022,1,19,1,3.99,36.9039
2022,1,19,2,3.35,29.6644
2022,1,19,3,3.50,21.9246
2022,1,19,4,3.77,24.623
2022,1,19,5,3.87,22.0737
2022,1,19,6,3.48,22.334
2022,1,19,7,2.93,24.7474
2022,1,19,8,2.90,34.8016
2022,1,19,9,3.11,55.2223
2022,1,19,10,3.35,76.2523
2022,1,19,11,3.42,90.4491
2022,1,19,12,3.49,102.336
2022,1,19,13,2.50,120.165
2022,1,19,14,3.08,136.012
2022,1,19,15,4.40,134.93
2022,1,19,16,5.33,132.538
2022,1,19,17,4.58,128.477
2022,1,19,18,5.13,110.493
2022,1,19,19,7.06,113.206
2022,1,19,20,8.58,119.154
2022,1,19,21,9.27,125.246
2022,1,19,22,8.80,126.158
2022,1,19,23,7.36,121.555
2022,1,20,0,6.38,110.899
2022,1,20,1,5.19,91.818
2022,1,20,2,4.87,95.0224
2022,1,20,3,4.70,106.79
2022,1,20,4,4.81,121.162
2022,1,20,5,4.46,132.171
2022,1,20,6,3.65,141.047
2022,1,20,7,2.82,153.605
2022,1,20,8,1.85,178.925
2022,1,20,9,2.46,190.108
2022,1,20,10,2.85,226.277
2022,1,20,11,4.27,279.28
2022,1,20,12,6.84,319.291
2022,1,20,13,8.90,331.405
2022,1,20,14,9.62,332.461
2022,1,20,15,10.01,335.098
2022,1,20,16,10.47,337.664
2022,1,20,17,10.20,342.378
2022,1,20,18,9.96,349.778
2022,1,20,19,11.82,356.351
2022,1,20,20,12.91,359.445
2022,1,20,21,12.57,358.541
2022,1,20,22,12.06,355.838
2022,1,20,23,12.46,353.868
2022,1,21,0,13.16,353.825
2022,1,21,1,12.29,352.379
2022,1,21,2,11.35,352.432
2022,1,21,3,11.12,351.676
2022,1,21,4,11.16,351.979
2022,1,21,5,11.09,353.233
2022,1,21,6,11.15,353.531
2022,1,21,7,10.95,353.602
2022,1,21,8,10.42,353.157
2022,1,21,9,13.11,356.343
2022,1,21,10,15.77,0.218622
2022,1,21,11,14.97,359.614
2022,1,21,12,13.86,357.875
2022,1,21,13,12.58,358.174
2022,1,21,14,11.81,357.797
2022,1,21,15,11.35,359.199
2022,1,21,16,10.97,1.94711
2022,1,21,17,9.66,3.42157
2022,1,21,18,7.51,3.17979
2022,1,21,19,6.87,2.11943
2022,1,21,20,6.33,359.606
2022,1,21,21,5.95,354.799
2022,1,21,22,5.75,348.511
2022,1,21,23,5.95,342.552
2022,1,22,0,6.15,338.582
2022,1,22,1,5.61,330.767
2022,1,22,2,6.01,321.915
2022,1,22,3,6.09,320.826
2022,1,22,4,6.36,324.876
2022,1,22,5,6.49,328.71
2022,1,22,6,6.48,329.78
2022,1,22,7,6.00,328.225
2022,1,22,8,4.83,328.418
2022,1,22,9,5.09,337.612
2022,1,22,10,5.34,350.533
2022,1,22,11,4.99,359.57
2022,1,22,12,3.92,5.88983
2022,1,22,13,2.37,20.7409
2022,1,22,14,1.68,24.4937
2022,1,22,15,1.46,35.8469
2022,1,22,16,1.78,61.3064
2022,1,22,17,2.91,72.4348
2022,1,22,18,4.45,72.0767
2022,1,22,19,5.53,76.7288
2022,1,22,20,6.03,84.6959
2022,1,22,21,6.20,93.0198
2022,1,22,22,6.05,99.9416
2022,1,22,23,5.81,103.1
2022,1,23,0,5.48,107.197
2022,1,23,1,5.54,115.371
2022,1,23,2,5.66,124.899
2022,1,23,3,6.07,138.707
2022,1,23,4,6.13,148.272
2022,1,23,5,5.69,153.944
2022,1,23,6,5.32,154.142
2022,1,23,7,5.31,157.748
2022,1,23,8,4.75,162.082
2022,1,23,9,5.88,162.916
2022,1,23,10,7.29,167.084
2022,1,23,11,7.99,173.138
2022,1,23,12,8.17,177.792
2022,1,23,13,7.95,178.18
2022,1,23,14,7.16,178.825
2022,1,23,15,6.55,175.092
2022,1,23,16,6.30,165.77
2022,1,23,17,5.99,147.512
2022,1,23,18,7.17,131.816
2022,1,23,19,8.34,131.919
2022,1,23,20,8.86,136.638
2022,1,23,21,8.71,141.357
2022,1,23,22,8.25,144.099
2022,1,23,23,7.86,145.526
2022,1,24,0,7.68,147.433
2022,1,24,1,7.55,145.662
2022,1,24,2,7.26,149.781
2022,1,24,3,6.89,155.547
2022,1,24,4,6.28,160.327
2022,1,24,5,5.68,164.63
2022,1,24,6,4.71,173.568
2022,1,24,7,4.22,182.645
2022,1,24,8,3.58,186.078
2022,1,24,9,4.05,182.698
2022,1,24,10,5.39,192.87
2022,1,24,11,6.66,206.133
2022,1,24,12,7.16,216.714
2022,1,24,13,7.40,222.135
2022,1,24,14,7.49,227.638
2022,1,24,15,7.26,230.291
2022,1,24,16,6.58,234.216
2022,1,24,17,4.41,233.921
2022,1,24,18,3.02,215.033
2022,1,24,19,2.41,188.174
2022,1,24,20,2.76,167.637
2022,1,24,21,3.36,159.07
2022,1,24,22,3.17,168.359
2022,1,24,23,1.54,268.786
2022,1,25,0,6.09,333.403
2022,1,25,1,7.57,352.393
2022,1,25,2,7.67,358.213
2022,1,25,3,7.28,358.548
2022,1,25,4,6.92,356.159
2022,1,25,5,6.50,351.794
2022,1,25,6,6.11,349.489
2022,1,25,7,5.63,347.402
2022,1,25,8,4.31,349.433
2022,1,25,9,4.03,1.64641
2022,1,25,10,3.74,27.5713
2022,1,25,11,3.81,55.6293
2022,1,25,12,4.35,83.0928
2022,1,25,13,5.21,103.406
2022,1,25,14,5.75,119.438
2022,1,25,15,6.65,128.231
2022,1,25,16,7.59,132.491
2022,1,25,17,7.48,130.472
2022,1,25,18,7.01,124.876
2022,1,25,19,7.44,123.22
2022,1,25,20,7.66,122.587
2022,1,25,21,7.52,119.908
2022,1,25,22,7.49,118.006
2022,1,25,23,7.66,120.176
2022,1,26,0,8.06,126.848
2022,1,26,1,8.64,139.301
2022,1,26,2,8.86,144.828
2022,1,26,3,9.09,150.561
2022,1,26,4,8.74,156.964
2022,1,26,5,8.21,161.917
2022,1,26,6,8.28,163.362
2022,1,26,7,8.45,164.462
2022,1,26,8,8.02,165.894
2022,1,26,9,8.62,166.506
2022,1,26,10,10.77,170.055
2022,1,26,11,12.39,172.763
2022,1,26,12,13.35,174.641
2022,1,26,13,13.75,176.22
2022,1,26,14,13.96,177.318
2022,1,26,15,13.86,176.366
2022,1,26,16,13.85,173.162
2022,1,26,17,12.26,164.575
2022,1,26,18,12.61,158.103
2022,1,26,19,13.34,158.08
2022,1,26,20,13.45,159.828
2022,1,26,21,13.25,161.92
2022,1,26,22,12.86,163.488
2022,1,26,23,12.10,165.898
2022,1,27,0,11.14,168.4
2022,1,27,1,9.76,169.482
2022,1,27,2,8.69,170.612
2022,1,27,3,7.71,172.73
2022,1,27,4,7.34,179.67
2022,1,27,5,7.33,194.434
2022,1,27,6,7.73,206.501
2022,1,27,7,7.57,209.283
2022,1,27,8,6.99,211.603
2022,1,27,9,7.13,221.014
2022,1,27,10,9.43,242.473
2022,1,27,11,11.10,267.252
2022,1,27,12,11.43,294.695
2022,1,27,13,11.48,316.276
2022,1,27,14,11.86,329.909
2022,1,27,15,11.71,340.623
2022,1,27,16,11.46,347.534
2022,1,27,17,10.78,352.468
2022,1,27,18,9.66,356.896
2022,1,27,19,9.99,0.544094
2022,1,27,20,10.48,3.22521
2022,1,27,21,11.09,3.46382
2022,1,27,22,11.40,4.16234
2022,1,27,23,11.36,5.20519
2022,1,28,0,10.91,8.12188
2022,1,28,1,10.53,12.0013
2022,1,28,2,10.13,11.4442
2022,1,28,3,10.09,9.73503
2022,1,28,4,9.74,9.63808
